image,condition,purifier,band_lo,band_hi,rho,systematic_bias,inst_mag,surv_mag
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.1,0.12,0.25,0.92814,0.00185,0.08006,0.208
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.1,0.25,0.4,0.83828,0.00083,0.13005,0.36375
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.1,0.4,0.55,0.68437,-0.00849,0.18772,0.59345
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.1,0.55,0.7,0.55486,-0.00526,0.2721,0.76239
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.1,0.7,0.85,0.42362,-0.02141,0.40002,0.91619
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.1,0.85,1.05,0.31749,0.0075,0.57187,1.0153
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.15,0.0,0.12,0.99931,7e-05,0.00356,0.00846
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.15,0.12,0.25,0.91262,0.00741,0.08006,0.23812
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.15,0.25,0.4,0.80239,0.00227,0.13005,0.42738
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.15,0.4,0.55,0.62857,-0.00983,0.18772,0.6873
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.15,0.55,0.7,0.48882,-0.00222,0.2721,0.86579
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.15,0.7,0.85,0.36705,-0.01303,0.40002,1.00798
task_obj_swap_rand_mask_417469,ours_ph_n,crop_resize0.15,0.85,1.05,0.29298,0.01881,0.57187,1.04937
task_attr_mod_color_11699,ours_pg_q20,identity,0.0,0.12,1.0,0.0,0.00551,0.00551
task_attr_mod_color_11699,ours_pg_q20,identity,0.12,0.25,1.0,0.0,0.21246,0.21246
task_attr_mod_color_11699,ours_pg_q20,identity,0.25,0.4,1.0,0.0,0.35325,0.35325
task_attr_mod_color_11699,ours_pg_q20,identity,0.4,0.55,1.0,0.0,0.49361,0.49361
task_attr_mod_color_11699,ours_pg_q20,identity,0.55,0.7,1.0,0.0,0.62271,0.62271
task_attr_mod_color_11699,ours_pg_q20,identity,0.7,0.85,1.0,0.0,0.759,0.759
task_attr_mod_color_11699,ours_pg_q20,identity,0.85,1.05,1.0,0.0,0.88729,0.88729
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.0,0.12,0.99998,-1e-05,0.00551,0.00628
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.12,0.25,0.97836,-0.00059,0.21246,0.22619
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.25,0.4,0.94739,0.00063,0.35325,0.3619
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.4,0.55,0.90434,-4e-05,0.49361,0.5322
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.55,0.7,0.82783,0.00173,0.62271,0.71939
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.7,0.85,0.69713,-0.00556,0.759,0.9244
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.85,1.05,0.49268,1e-05,0.88729,1.13689
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.0,0.12,0.99997,-3e-05,0.00551,0.00668
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.12,0.25,0.96993,0.00075,0.21246,0.231
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.25,0.4,0.93053,0.0013,0.35325,0.37447
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.4,0.55,0.85002,0.00328,0.49361,0.57807
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.55,0.7,0.71309,0.00225,0.62271,0.79529
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.7,0.85,0.50453,0.02574,0.759,1.04861
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.85,1.05,0.2682,0.02931,0.88729,1.2734
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.0,0.12,0.99993,-1e-05,0.00551,0.0075
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.12,0.25,0.95883,0.0014,0.21246,0.24753
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.25,0.4,0.90615,0.00378,0.35325,0.40561
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.4,0.55,0.78692,-0.00311,0.49361,0.63498
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.55,0.7,0.60239,0.00118,0.62271,0.87833
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.7,0.85,0.35251,0.00467,0.759,1.14436
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.85,1.05,0.16798,-0.01586,0.88729,1.30137
task_attr_mod_color_11699,ours_pg_q20,blur1,0.0,0.12,1.0,-0.0,0.00551,0.00522
task_attr_mod_color_11699,ours_pg_q20,blur1,0.12,0.25,0.99808,-0.00036,0.21246,0.2073
task_attr_mod_color_11699,ours_pg_q20,blur1,0.25,0.4,0.99044,-0.00033,0.35325,0.34779
task_attr_mod_color_11699,ours_pg_q20,blur1,0.4,0.55,0.97414,-0.00024,0.49361,0.48371
task_attr_mod_color_11699,ours_pg_q20,blur1,0.55,0.7,0.9488,-9e-05,0.62271,0.6091
task_attr_mod_color_11699,ours_pg_q20,blur1,0.7,0.85,0.91799,-0.00284,0.759,0.74602
task_attr_mod_color_11699,ours_pg_q20,blur1,0.85,1.05,0.89898,-0.00103,0.88729,0.87856
task_attr_mod_color_11699,ours_pg_q20,blur2,0.0,0.12,0.99998,-1e-05,0.00551,0.00447
task_attr_mod_color_11699,ours_pg_q20,blur2,0.12,0.25,0.98374,-0.00141,0.21246,0.19631
task_attr_mod_color_11699,ours_pg_q20,blur2,0.25,0.4,0.92552,0.0004,0.35325,0.34223
task_attr_mod_color_11699,ours_pg_q20,blur2,0.4,0.55,0.81365,-0.00111,0.49361,0.46815
task_attr_mod_color_11699,ours_pg_q20,blur2,0.55,0.7,0.64622,0.01057,0.62271,0.51205
task_attr_mod_color_11699,ours_pg_q20,blur2,0.7,0.85,0.50415,0.00801,0.759,0.67312
task_attr_mod_color_11699,ours_pg_q20,blur2,0.85,1.05,0.38587,0.00475,0.88729,0.85554
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.0,0.12,0.99879,-0.00019,0.00551,0.01153
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.12,0.25,0.76728,-0.00729,0.21246,0.45228
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.25,0.4,0.60719,-0.00601,0.35325,0.64922
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.4,0.55,0.44195,-0.00736,0.49361,0.84981
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.55,0.7,0.33569,-0.01303,0.62271,0.97289
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.7,0.85,0.23446,0.01729,0.759,1.10074
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.85,1.05,0.19943,0.00816,0.88729,1.1165
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.0,0.12,0.99773,-8e-05,0.00551,0.01808
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.12,0.25,0.71226,-0.00854,0.21246,0.54104
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.25,0.4,0.53458,-0.01241,0.35325,0.76499
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.4,0.55,0.38616,-0.02038,0.49361,0.94179
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.55,0.7,0.27775,0.01221,0.62271,1.06987
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.7,0.85,0.21432,-0.01004,0.759,1.14134
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.85,1.05,0.19249,0.00987,0.88729,1.12875
task_attr_mod_color_136767,ours_pg_q20,identity,0.0,0.12,1.0,0.0,0.01122,0.01122
task_attr_mod_color_136767,ours_pg_q20,identity,0.12,0.25,1.0,0.0,0.25627,0.25627
task_attr_mod_color_136767,ours_pg_q20,identity,0.25,0.4,1.0,0.0,0.43268,0.43268
task_attr_mod_color_136767,ours_pg_q20,identity,0.4,0.55,1.0,0.0,0.54958,0.54958
task_attr_mod_color_136767,ours_pg_q20,identity,0.55,0.7,1.0,0.0,0.66897,0.66897
task_attr_mod_color_136767,ours_pg_q20,identity,0.7,0.85,1.0,0.0,0.79989,0.79989
task_attr_mod_color_136767,ours_pg_q20,identity,0.85,1.05,1.0,0.0,0.94128,0.94128
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.0,0.12,0.99993,-3e-05,0.01122,0.01266
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.12,0.25,0.98135,-0.00083,0.25627,0.26495
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.25,0.4,0.95803,0.00019,0.43268,0.44321
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.4,0.55,0.92088,-0.0001,0.54958,0.59013
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.55,0.7,0.83323,-0.00023,0.66897,0.76883
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.7,0.85,0.68127,-0.00308,0.79989,0.97853
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.85,1.05,0.46427,0.01064,0.94128,1.18914
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.0,0.12,0.99985,-5e-05,0.01122,0.01303
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.12,0.25,0.97416,-0.00089,0.25627,0.26546
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.25,0.4,0.93486,0.00054,0.43268,0.45884
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.4,0.55,0.85263,0.00566,0.54958,0.64055
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.55,0.7,0.69054,0.00867,0.66897,0.8645
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.7,0.85,0.46007,0.00527,0.79989,1.10475
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.85,1.05,0.22806,-0.00256,0.94128,1.32121
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.0,0.12,0.99975,-1e-05,0.01122,0.0134
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.12,0.25,0.96436,-0.00078,0.25627,0.27688
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.25,0.4,0.89954,-0.00251,0.43268,0.49413
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.4,0.55,0.76847,0.0066,0.54958,0.70957
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.55,0.7,0.55782,-0.00486,0.66897,0.95276
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.7,0.85,0.3112,-0.011,0.79989,1.19215
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.85,1.05,0.13622,0.00857,0.94128,1.34757
task_attr_mod_color_136767,ours_pg_q20,blur1,0.0,0.12,0.99999,1e-05,0.01122,0.01074
task_attr_mod_color_136767,ours_pg_q20,blur1,0.12,0.25,0.9974,-8e-05,0.25627,0.2483
task_attr_mod_color_136767,ours_pg_q20,blur1,0.25,0.4,0.98803,0.00048,0.43268,0.42645
task_attr_mod_color_136767,ours_pg_q20,blur1,0.4,0.55,0.96983,0.00065,0.54958,0.53913
task_attr_mod_color_136767,ours_pg_q20,blur1,0.55,0.7,0.94516,-0.00026,0.66897,0.65573
task_attr_mod_color_136767,ours_pg_q20,blur1,0.7,0.85,0.91342,0.00027,0.79989,0.78613
task_attr_mod_color_136767,ours_pg_q20,blur1,0.85,1.05,0.89215,-0.00059,0.94128,0.93015
task_attr_mod_color_136767,ours_pg_q20,blur2,0.0,0.12,0.99994,3e-05,0.01122,0.00949
task_attr_mod_color_136767,ours_pg_q20,blur2,0.12,0.25,0.97774,-0.00102,0.25627,0.22892
task_attr_mod_color_136767,ours_pg_q20,blur2,0.25,0.4,0.90518,0.00217,0.43268,0.41821
task_attr_mod_color_136767,ours_pg_q20,blur2,0.4,0.55,0.78526,0.00204,0.54958,0.51379
task_attr_mod_color_136767,ours_pg_q20,blur2,0.55,0.7,0.61673,0.01126,0.66897,0.53773
task_attr_mod_color_136767,ours_pg_q20,blur2,0.7,0.85,0.48323,0.00399,0.79989,0.69367
task_attr_mod_color_136767,ours_pg_q20,blur2,0.85,1.05,0.36299,-0.00192,0.94128,0.86707
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.0,0.12,0.9958,-0.00021,0.01122,0.02405
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.12,0.25,0.68773,0.00072,0.25627,0.56124
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.25,0.4,0.48665,0.00797,0.43268,0.80257
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.4,0.55,0.37911,-0.01215,0.54958,0.9285
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.55,0.7,0.27017,-0.00543,0.66897,1.05802
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.7,0.85,0.18227,0.01007,0.79989,1.18499
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.85,1.05,0.14034,0.01767,0.94128,1.21011
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.0,0.12,0.99332,0.00042,0.01122,0.03528
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.12,0.25,0.65839,0.00724,0.25627,0.60862
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.25,0.4,0.45257,0.01024,0.43268,0.85145
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.4,0.55,0.33889,0.00473,0.54958,0.99536
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.55,0.7,0.23541,-0.03692,0.66897,1.13401
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.7,0.85,0.16387,-0.01024,0.79989,1.22935
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.85,1.05,0.13153,-0.00545,0.94128,1.22983
task_attr_mod_color_184837,ours_pg_q20,identity,0.0,0.12,1.0,0.0,0.01613,0.01613
task_attr_mod_color_184837,ours_pg_q20,identity,0.12,0.25,1.0,0.0,0.26074,0.26074
task_attr_mod_color_184837,ours_pg_q20,identity,0.25,0.4,1.0,0.0,0.39931,0.39931
task_attr_mod_color_184837,ours_pg_q20,identity,0.4,0.55,1.0,0.0,0.5229,0.5229
task_attr_mod_color_184837,ours_pg_q20,identity,0.55,0.7,1.0,0.0,0.62479,0.62479
task_attr_mod_color_184837,ours_pg_q20,identity,0.7,0.85,1.0,0.0,0.72998,0.72998
task_attr_mod_color_184837,ours_pg_q20,identity,0.85,1.05,1.0,0.0,0.83326,0.83326
task_attr_mod_color_184837,ours_pg_q20,jpeg75,0.0,0.12,0.99993,-0.0001,0.01613,0.01785
task_attr_mod_color_184837,ours_pg_q20,jpeg75,0.12,0.25,0.98793,-0.00035,0.26074,0.26755
task_attr_mod_color_184837,ours_pg_q20,jpeg75,0.25,0.4,0.97546,-5e-05,0.39931,0.40513
task_attr_mod_color_184837,ours_pg_q20,jpeg75,0.4,0.55,0.95077,0.0008,0.5229,0.5506
task_attr_mod_color_184837,ours_pg_q20,jpeg75,0.55,0.7,0.89266,-0.00108,0.62479,0.69348
task_attr_mod_color_184837,ours_pg_q20,jpeg75,0.7,0.85,0.76817,0.00811,0.72998,0.87856
task_attr_mod_color_184837,ours_pg_q20,jpeg75,0.85,1.05,0.54552,0.00564,0.83326,1.09963
task_attr_mod_color_184837,ours_pg_q20,jpeg50,0.0,0.12,0.99989,-4e-05,0.01613,0.01809
task_attr_mod_color_184837,ours_pg_q20,jpeg50,0.12,0.25,0.98306,-0.00111,0.26074,0.26965
task_attr_mod_color_184837,ours_pg_q20,jpeg50,0.25,0.4,0.96082,-0.00158,0.39931,0.4167
task_attr_mod_color_184837,ours_pg_q20,jpeg50,0.4,0.55,0.89745,-0.00256,0.5229,0.59168
task_attr_mod_color_184837,ours_pg_q20,jpeg50,0.55,0.7,0.7741,0.00165,0.62479,0.78359
task_attr_mod_color_184837,ours_pg_q20,jpeg50,0.7,0.85,0.55614,-0.01448,0.72998,1.03015
task_attr_mod_color_184837,ours_pg_q20,jpeg50,0.85,1.05,0.28682,0.00437,0.83326,1.28225
task_attr_mod_color_184837,ours_pg_q20,jpeg30,0.0,0.12,0.99979,-2e-05,0.01613,0.01899
task_attr_mod_color_184837,ours_pg_q20,jpeg30,0.12,0.25,0.97502,0.00015,0.26074,0.28117
task_attr_mod_color_184837,ours_pg_q20,jpeg30,0.25,0.4,0.93553,-0.00015,0.39931,0.44201
task_attr_mod_color_184837,ours_pg_q20,jpeg30,0.4,0.55,0.81963,-0.00455,0.5229,0.65747
task_attr_mod_color_184837,ours_pg_q20,jpeg30,0.55,0.7,0.63786,-0.01055,0.62479,0.8945
task_attr_mod_color_184837,ours_pg_q20,jpeg30,0.7,0.85,0.37173,-0.01735,0.72998,1.16984
task_attr_mod_color_184837,ours_pg_q20,jpeg30,0.85,1.05,0.1598,0.00246,0.83326,1.36161
task_attr_mod_color_184837,ours_pg_q20,blur1,0.0,0.12,0.99999,1e-05,0.01613,0.01528
task_attr_mod_color_184837,ours_pg_q20,blur1,0.12,0.25,0.99742,0.00015,0.26074,0.25589
task_attr_mod_color_184837,ours_pg_q20,blur1,0.25,0.4,0.98879,3e-05,0.39931,0.39541
task_attr_mod_color_184837,ours_pg_q20,blur1,0.4,0.55,0.97077,0.00087,0.5229,0.51417
task_attr_mod_color_184837,ours_pg_q20,blur1,0.55,0.7,0.94729,0.00196,0.62479,0.61485
task_attr_mod_color_184837,ours_pg_q20,blur1,0.7,0.85,0.91928,0.00298,0.72998,0.71869
task_attr_mod_color_184837,ours_pg_q20,blur1,0.85,1.05,0.90339,0.0031,0.83326,0.82546
task_attr_mod_color_184837,ours_pg_q20,blur2,0.0,0.12,0.99994,5e-05,0.01613,0.01311
task_attr_mod_color_184837,ours_pg_q20,blur2,0.12,0.25,0.97715,0.00041,0.26074,0.24608
task_attr_mod_color_184837,ours_pg_q20,blur2,0.25,0.4,0.91272,-0.00089,0.39931,0.40112
task_attr_mod_color_184837,ours_pg_q20,blur2,0.4,0.55,0.78954,-0.00084,0.5229,0.51965
task_attr_mod_color_184837,ours_pg_q20,blur2,0.55,0.7,0.62596,0.00079,0.62479,0.55179
task_attr_mod_color_184837,ours_pg_q20,blur2,0.7,0.85,0.48914,0.00096,0.72998,0.70971
task_attr_mod_color_184837,ours_pg_q20,blur2,0.85,1.05,0.37861,0.01536,0.83326,0.89245
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.1,0.0,0.12,0.99804,0.0001,0.01613,0.02037
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.1,0.12,0.25,0.75478,-0.00108,0.26074,0.45408
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.1,0.25,0.4,0.60471,0.01418,0.39931,0.62575
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.1,0.4,0.55,0.45272,0.00179,0.5229,0.80664
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.1,0.55,0.7,0.3519,-0.00602,0.62479,0.92067
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.1,0.7,0.85,0.25084,-0.0167,0.72998,1.06775
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.1,0.85,1.05,0.20753,-0.00273,0.83326,1.12001
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.15,0.0,0.12,0.99826,0.00027,0.01613,0.01887
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.15,0.12,0.25,0.72329,0.00028,0.26074,0.4968
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.15,0.25,0.4,0.55015,0.02043,0.39931,0.709
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.15,0.4,0.55,0.37436,-0.00247,0.5229,0.94143
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.15,0.55,0.7,0.25494,-0.019,0.62479,1.10401
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.15,0.7,0.85,0.16815,0.00712,0.72998,1.22893
task_attr_mod_color_184837,ours_pg_q20,crop_resize0.15,0.85,1.05,0.16263,0.00177,0.83326,1.21216
task_attr_mod_color_32648,ours_pg_q20,identity,0.0,0.12,1.0,0.0,0.01777,0.01777
task_attr_mod_color_32648,ours_pg_q20,identity,0.12,0.25,1.0,0.0,0.31253,0.31253
task_attr_mod_color_32648,ours_pg_q20,identity,0.25,0.4,1.0,0.0,0.53179,0.53179
task_attr_mod_color_32648,ours_pg_q20,identity,0.4,0.55,1.0,0.0,0.69234,0.69234
task_attr_mod_color_32648,ours_pg_q20,identity,0.55,0.7,1.0,0.0,0.8138,0.8138
task_attr_mod_color_32648,ours_pg_q20,identity,0.7,0.85,1.0,0.0,0.92932,0.92932
task_attr_mod_color_32648,ours_pg_q20,identity,0.85,1.05,1.0,0.0,1.04569,1.04569
task_attr_mod_color_32648,ours_pg_q20,jpeg75,0.0,0.12,0.99957,2e-05,0.01777,0.02566
task_attr_mod_color_32648,ours_pg_q20,jpeg75,0.12,0.25,0.90534,-9e-05,0.31253,0.37561
task_attr_mod_color_32648,ours_pg_q20,jpeg75,0.25,0.4,0.8031,0.00797,0.53179,0.64254
task_attr_mod_color_32648,ours_pg_q20,jpeg75,0.4,0.55,0.69032,0.01118,0.69234,0.85745
task_attr_mod_color_32648,ours_pg_q20,jpeg75,0.55,0.7,0.59188,0.00304,0.8138,1.00029
task_attr_mod_color_32648,ours_pg_q20,jpeg75,0.7,0.85,0.43721,0.00409,0.92932,1.17097
task_attr_mod_color_32648,ours_pg_q20,jpeg75,0.85,1.05,0.27788,0.02605,1.04569,1.30548
task_attr_mod_color_32648,ours_pg_q20,jpeg50,0.0,0.12,0.99925,4e-05,0.01777,0.02635
task_attr_mod_color_32648,ours_pg_q20,jpeg50,0.12,0.25,0.87127,0.00013,0.31253,0.38852
task_attr_mod_color_32648,ours_pg_q20,jpeg50,0.25,0.4,0.72244,0.00241,0.53179,0.70239
task_attr_mod_color_32648,ours_pg_q20,jpeg50,0.4,0.55,0.55649,0.01008,0.69234,0.94897
task_attr_mod_color_32648,ours_pg_q20,jpeg50,0.55,0.7,0.41592,0.0149,0.8138,1.11481
task_attr_mod_color_32648,ours_pg_q20,jpeg50,0.7,0.85,0.25787,-0.03385,0.92932,1.28435
task_attr_mod_color_32648,ours_pg_q20,jpeg50,0.85,1.05,0.13756,-0.02802,1.04569,1.38879
task_attr_mod_color_32648,ours_pg_q20,jpeg30,0.0,0.12,0.99858,-4e-05,0.01777,0.03043
task_attr_mod_color_32648,ours_pg_q20,jpeg30,0.12,0.25,0.82472,-0.0038,0.31253,0.44231
task_attr_mod_color_32648,ours_pg_q20,jpeg30,0.25,0.4,0.63145,-0.00417,0.53179,0.78569
task_attr_mod_color_32648,ours_pg_q20,jpeg30,0.4,0.55,0.44374,0.00134,0.69234,1.03357
task_attr_mod_color_32648,ours_pg_q20,jpeg30,0.55,0.7,0.31102,0.01588,0.8138,1.17818
task_attr_mod_color_32648,ours_pg_q20,jpeg30,0.7,0.85,0.17444,-0.01104,0.92932,1.32364
task_attr_mod_color_32648,ours_pg_q20,jpeg30,0.85,1.05,0.10046,0.00094,1.04569,1.39224
task_attr_mod_color_32648,ours_pg_q20,blur1,0.0,0.12,1.0,0.0,0.01777,0.01715
task_attr_mod_color_32648,ours_pg_q20,blur1,0.12,0.25,0.99676,-0.00036,0.31253,0.30259
task_attr_mod_color_32648,ours_pg_q20,blur1,0.25,0.4,0.98564,-0.00018,0.53179,0.52459
task_attr_mod_color_32648,ours_pg_q20,blur1,0.4,0.55,0.96436,-0.00064,0.69234,0.6795
task_attr_mod_color_32648,ours_pg_q20,blur1,0.55,0.7,0.93901,0.00058,0.8138,0.8042
task_attr_mod_color_32648,ours_pg_q20,blur1,0.7,0.85,0.90995,-0.00079,0.92932,0.91942
task_attr_mod_color_32648,ours_pg_q20,blur1,0.85,1.05,0.90016,-0.00124,1.04569,1.03878
task_attr_mod_color_32648,ours_pg_q20,blur2,0.0,0.12,0.99994,2e-05,0.01777,0.01558
task_attr_mod_color_32648,ours_pg_q20,blur2,0.12,0.25,0.97387,-0.0011,0.31253,0.27898
task_attr_mod_color_32648,ours_pg_q20,blur2,0.25,0.4,0.88485,-0.00285,0.53179,0.51574
task_attr_mod_color_32648,ours_pg_q20,blur2,0.4,0.55,0.7288,-0.00578,0.69234,0.64667
task_attr_mod_color_32648,ours_pg_q20,blur2,0.55,0.7,0.53546,0.01012,0.8138,0.68273
task_attr_mod_color_32648,ours_pg_q20,blur2,0.7,0.85,0.42985,-0.00132,0.92932,0.83135
task_attr_mod_color_32648,ours_pg_q20,blur2,0.85,1.05,0.35079,0.00814,1.04569,0.98198
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.1,0.0,0.12,0.99635,-0.00036,0.01777,0.02734
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.1,0.12,0.25,0.68019,0.00493,0.31253,0.54923
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.1,0.25,0.4,0.47735,-0.01707,0.53179,0.79488
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.1,0.4,0.55,0.31765,0.00036,0.69234,0.99622
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.1,0.55,0.7,0.24127,-0.00018,0.8138,1.09249
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.1,0.7,0.85,0.16475,-0.02114,0.92932,1.20064
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.1,0.85,1.05,0.14623,0.02345,1.04569,1.19716
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.15,0.0,0.12,0.99598,0.00034,0.01777,0.03006
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.15,0.12,0.25,0.60616,-0.00323,0.31253,0.66088
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.15,0.25,0.4,0.41242,-0.01191,0.53179,0.89445
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.15,0.4,0.55,0.26141,-0.02499,0.69234,1.09166
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.15,0.55,0.7,0.18184,0.03569,0.8138,1.19416
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.15,0.7,0.85,0.14316,-0.01371,0.92932,1.25553
task_attr_mod_color_32648,ours_pg_q20,crop_resize0.15,0.85,1.05,0.12518,-0.01956,1.04569,1.24059
task_attr_mod_color_6205,ours_pg_q20,identity,0.0,0.12,1.0,0.0,0.00688,0.00688
task_attr_mod_color_6205,ours_pg_q20,identity,0.12,0.25,1.0,0.0,0.25186,0.25186
task_attr_mod_color_6205,ours_pg_q20,identity,0.25,0.4,1.0,0.0,0.44623,0.44623
task_attr_mod_color_6205,ours_pg_q20,identity,0.4,0.55,1.0,0.0,0.6272,0.6272
task_attr_mod_color_6205,ours_pg_q20,identity,0.55,0.7,1.0,0.0,0.74716,0.74716
task_attr_mod_color_6205,ours_pg_q20,identity,0.7,0.85,1.0,0.0,0.92934,0.92934
task_attr_mod_color_6205,ours_pg_q20,identity,0.85,1.05,1.0,0.0,1.06742,1.06742
task_attr_mod_color_6205,ours_pg_q20,jpeg75,0.0,0.12,0.99997,-2e-05,0.00688,0.00812
task_attr_mod_color_6205,ours_pg_q20,jpeg75,0.12,0.25,0.96625,-0.00079,0.25186,0.27294
task_attr_mod_color_6205,ours_pg_q20,jpeg75,0.25,0.4,0.89321,-0.00076,0.44623,0.47472
task_attr_mod_color_6205,ours_pg_q20,jpeg75,0.4,0.55,0.81451,-0.00162,0.6272,0.69346
